1,89.4320230962,1201930277.0
-1,stop,1201930309.0
2,90.2745988682,1201930317.0
-1,stop,1201930350.0
3,86.7560158221,1201930362.0
4,124.662649567,1201930390.0
-1,stop,1201930425.0
5,168.121577411,1201930465.0
6,179.050210654,1201930474.0
-1,stop,1201930569.0
7,179.291020151,1201930572.0
-1,stop,1201930603.0
8,189.418925569,1201930611.0
9,181.465014233,1201930614.0
10,180,1201930636.0
11,187.106953798,1201930641.0
-1,stop,1201930654.0
12,180.254856231,1201930674.0
-1,stop,1201930726.0
13,275.165556777,1201930729.0
14,187.941997451,1201930820.0
15,181.284802942,1201930827.0
16,265.099686989,1201930886.0
-1,stop,1201930901.0
17,213.625569352,1201930923.0
-1,stop,1201930933.0
18,29.9211115452,1201930941.0
-1,stop,1201932786.0
19,83.640285785,1201932789.0
20,357.536203597,1201932810.0
-1,stop,1201932843.0
21,357.433445779,1201933412.0
22,266.691604701,1201933462.0
-1,stop,1201933500.0
23,278.239651195,1201933534.0
24,348.957761335,1201933545.0
25,269.387939751,1201933572.0
26,0.245119002311,1201933613.0
27,78.6611316598,1201933667.0
28,93.0003022443,1201933673.0
29,357.072031788,1201933799.0
30,325.130344357,1201933815.0
-1,stop,1201933975.0
31,354.687660219,1201933990.0
32,1.07844386241,1201934003.0
33,6.73064151252,1201934021.0
-1,stop,1201934033.0
34,89.872176399,1201934047.0
-1,stop,1201934155.0
35,90,1201934182.0
-1,stop,1201934221.0
36,91.2688708467,1201934245.0
37,173.684029184,1201934458.0
38,164.204175407,1201934506.0
39,59.914833554,1201934529.0
40,357.980032573,1201934535.0
41,311.956367765,1201934580.0
-1,stop,1201934593.0
42,358.134028202,1201934596.0
43,4.69510484463,1201934628.0
44,94.425336517,1201934682.0
45,87.425921082,1201934760.0
46,153.500588841,1201934775.0
47,84.0174810266,1201934778.0
-1,stop,1201934873.0
48,82.8375926369,1201934875.0
-1,stop,1201935003.0
49,51.9655723101,1201935118.0
50,357.653106486,1201935125.0
-1,stop,1201935157.0
51,359.811812654,1201935195.0
-1,stop,1201935263.0
52,86.5294591063,1201935265.0
53,82.7619791249,1201935286.0
54,2.58301743567,1201935303.0
-1,stop,1201935323.0
55,269.548591609,1201935401.0
-1,stop,1201935437.0
56,268.962481574,1201935457.0
-1,stop,1201935536.0
57,268.903482866,1201935601.0
-1,stop,1201935703.0
58,271.183347568,1201935730.0
-1,stop,1201935770.0
59,263.128732645,1201935773.0
-1,stop,1201935806.0
60,191.410224889,1201935808.0
-1,stop,1201935827.0
61,267.416667298,1201935872.0
-1,stop,1201935911.0
62,343.95511318,1201935914.0
63,259.869025882,1201935921.0
64,267.58229514,1201935948.0
65,279.2572073,1201935982.0
-1,stop,1201935992.0
66,274.543364286,1201936027.0
-1,stop,1201936058.0
67,276.856709957,1201936076.0
68,359.163139702,1201936112.0
-1,stop,1201936157.0
69,268.912060592,1201936227.0
70,198.546894173,1201936254.0
71,312.598408598,1201936257.0
-1,stop,1201936270.0
72,79.8719341834,1201936314.0
73,103.152143294,1201936326.0
-1,stop,1201936347.0
74,108.414573463,1201936384.0
-1,stop,1201936391.0
75,179.743788929,1201936394.0
76,180,1201936422.0
-1,stop,1201936432.0
77,159.602922687,1201936467.0
78,95.7659987539,1201936473.0
-1,stop,1201936499.0
79,96.4911430589,1201936507.0
80,180.947543938,1201936555.0
81,186.253130653,1201936624.0
-1,stop,1201936678.0
82,179.511703572,1201936682.0
83,169.967295254,1201936713.0
84,92.8514721134,1201936773.0
-1,stop,1201936841.0
85,88.917646467,1201936874.0
-1,stop,1201936932.0
86,92.5374193889,1201936935.0
-1,stop,1201936966.0
87,172.960204058,1201936969.0
88,85.7746183064,1201937040.0
-1,stop,1201937143.0
89,95.3414818389,1201937159.0
-1,stop,1201937189.0
90,81.9789792532,1201937256.0
-1,stop,1201937265.0
91,87.9535335191,1201937268.0
-1,stop,1201937346.0
92,92.9262065956,1201937354.0
93,174.830374362,1201937391.0
-1,stop,1201937423.0
94,174.901996424,1201937447.0
-1,stop,1201937473.0
95,180,1201937491.0
-1,stop,1201937538.0
96,189.114559528,1201937593.0
97,266.965006251,1201937642.0
-1,stop,1201937726.0
98,270,1201937762.0
-1,stop,1201937797.0
99,265.541464237,1201937806.0
100,267.912199067,1201937817.0
-1,stop,1201937856.0
101,278.717057409,1201937894.0
102,300.78583333,1201937906.0
103,263.218695221,1201937912.0
-1,stop,1201937931.0
104,166.910418998,1201937936.0
-1,stop,1201937950.0
105,278.327942755,1201938021.0
-1,stop,1201938072.0
106,273.856541796,1201938111.0
107,358.907918015,1201938166.0
-1,stop,1201938189.0
108,278.424485675,1201938193.0
109,339.781722581,1201938203.0
110,359.877043924,1201938207.0
111,109.90378559,1201938276.0
112,181.757747314,1201938284.0
113,244.166859662,1201938294.0
114,308.048955296,1201938298.0
-1,stop,1201938716.0
115,2.60594475029,1201938761.0
116,266.866005754,1201938812.0
117,275.373129663,1201938888.0
-1,stop,1201938914.0
118,1.63154963592,1201938921.0
-1,stop,1201938967.0
119,12.3584181753,1201938995.0
-1,stop,1201939004.0
120,348.442635121,1201939079.0
-1,stop,1201939094.0
121,180,1201939103.0
-1,stop,1201939464.0
122,275.955270505,1201939478.0
-1,stop,1201939494.0
123,275.808477381,1201939501.0
-1,stop,1201939530.0
124,357.810417021,1201939537.0
125,11.4951909545,1201939756.0
126,347.941661729,1201939761.0
127,72.1648351194,1201939768.0
-1,stop,1201939839.0
128,333.768357952,1201939841.0
-1,stop,1201939855.0
129,150.659764364,1201939891.0
130,358.844458324,1201939895.0
131,358.844490425,1201939914.0
132,0,1201939945.0
133,346.730150908,1201939957.0
-1,stop,1201939961.0
134,325.072575598,1201939966.0
135,242.124416389,1201940007.0
136,182.194699256,1201940051.0
137,163.337943577,1201940054.0
-1,stop,1201940095.0
138,167.295784645,1201940139.0
-1,stop,1201940149.0
139,159.335388538,1201940154.0
-1,stop,1201940228.0
140,176.16827886,1201940232.0
-1,stop,1201940245.0
141,162.287580779,1201940274.0
142,89.5776978719,1201940289.0
143,173.722279168,1201940324.0
-1,stop,1201940380.0
144,173.007593358,1201940394.0
-1,stop,1201940403.0
145,176.709536058,1201940439.0
-1,stop,1201940453.0
146,176.93863111,1201940465.0
-1,stop,1201940487.0
147,164.423826161,1201940525.0
-1,stop,1201940541.0
148,81.0467669242,1201940547.0
-1,stop,1201940571.0
149,89.387381946,1201940574.0
150,161.185904501,1201940599.0
151,176.703444852,1201940603.0
-1,stop,1201940736.0
152,174.426914253,1201940744.0
-1,stop,1201940767.0
153,180,1201940769.0
-1,stop,1201940782.0
154,178.669033265,1201940835.0
155,180,1201940922.0
156,180,1201940948.0
-1,stop,1201940968.0
157,178.090664797,1201940976.0
-1,stop,1201940985.0
158,180,1201940997.0
-1,stop,1201941011.0
159,171.91848804,1201941015.0
-1,stop,1201941033.0
160,181.255022531,1201941035.0
-1,stop,1201941075.0
161,178.265157967,1201941084.0
162,180,1201941262.0
-1,stop,1201941291.0
163,181.094097654,1201941294.0
-1,stop,1201941506.0
164,176.864403811,1201941510.0
-1,stop,1201941523.0
165,179.055078498,1201941534.0
-1,stop,1201941562.0
166,180,1201941572.0
167,181.67834976,1201941577.0
-1,stop,1201941658.0
168,178.985949133,1201941693.0
-1,stop,1201941773.0
169,180,1201941780.0
-1,stop,1201941807.0
170,179.38470927,1201941820.0
