1,353.594204444,1201930284.0
2,181.464914243,1201930314.0
3,181.479768907,1201930344.0
4,198.566136863,1201930374.0
5,265.088358728,1201930404.0
-1,stop,1201930434.0
6,269.497142249,1201930464.0
7,272.815708545,1201930494.0
8,278.02034851,1201930524.0
9,269.558135332,1201930554.0
10,229.897217149,1201930584.0
11,3.81696330606,1201930614.0
12,179.450508815,1201930644.0
13,169.50743104,1201930674.0
14,350.091160518,1201930704.0
15,312.11179823,1201930734.0
16,337.056883794,1201930764.0
17,236.908315623,1201930823.0
18,348.63818969,1201930853.0
19,356.139196165,1201930883.0
20,6.44681539055,1201930913.0
21,5.54020021566,1201930943.0
22,347.259423431,1201930973.0
23,353.745887636,1201931003.0
24,7.53442409042,1201931033.0
-1,stop,1201931063.0
25,338.308829629,1201931093.0
-1,stop,1201931123.0
26,297.538857887,1201931273.0
27,351.55476774,1201931303.0
28,287.039002131,1201931333.0
29,276.638949887,1201931393.0
30,245.474717907,1201931423.0
-1,stop,1201931453.0
31,67.3364927178,1201931463.0
32,55.3885716453,1201931493.0
33,55.7619763056,1201931523.0
34,85.2116616473,1201931553.0
35,94.3128799032,1201931583.0
36,87.2151635058,1201931613.0
37,77.0338857319,1201931643.0
38,83.8220691096,1201931673.0
39,151.236404668,1201931703.0
40,11.7946666449,1201931733.0
41,134.354577567,1201931763.0
42,356.736971522,1201931793.0
43,158.770699566,1201931823.0
44,99.548308993,1201931853.0
45,86.5340138209,1201931883.0
46,97.6071556668,1201931913.0
47,136.202138338,1201931943.0
48,61.1800387356,1201931973.0
49,78.6885792289,1201932003.0
-1,stop,1201932033.0
50,27.4980184616,1201932077.0
-1,stop,1201932137.0
51,278.395194296,1201932167.0
52,282.667675323,1201932199.0
53,337.913929255,1201932229.0
54,2.1296985065,1201932259.0
55,358.02700103,1201932293.0
56,359.768024075,1201932319.0
57,0,1201932379.0
58,280.176715353,1201932409.0
59,90.1521960853,1201934889.0
60,174.356378619,1201934918.0
61,183.261795242,1201934978.0
62,183.027137113,1201935008.0
-1,stop,1201935038.0
63,178.762578545,1201935068.0
64,180.923850672,1201935098.0
65,249.392987621,1201935128.0
66,69.881709727,1201935146.0
-1,stop,1201935158.0
67,179.1110899,1201935188.0
68,170.443887205,1201935218.0
69,4.17747119396,1201935248.0
70,37.4851675798,1201935278.0
71,148.852790758,1201935308.0
72,109.218076151,1201935338.0
73,140.644174463,1201935368.0
74,173.684092297,1201935398.0
75,71.7832169169,1201935458.0
76,161.399466592,1201935488.0
77,96.7593411441,1201935518.0
78,292.572222197,1201935545.0
79,225.726035448,1201935575.0
80,46.1567003897,1201935605.0
81,219.577101443,1201935635.0
-1,stop,1201935665.0
82,6.60408908469,1201935695.0
83,144.125850534,1201935755.0
84,23.0799235101,1201935785.0
85,148.924225667,1201935815.0
86,302.052522754,1201935845.0
87,256.601436653,1201935875.0
88,270,1201935905.0
89,204.453501656,1201935965.0
90,176.099496582,1201935995.0
91,157.898671329,1201936025.0
-1,stop,1201936055.0
92,358.003147762,1201936085.0
-1,stop,1201936115.0
93,184.871434235,1201936145.0
94,174.843487604,1201936175.0
95,186.081132934,1201936205.0
96,180,1201936235.0
97,184.265024076,1201936265.0
98,181.156435417,1201936295.0
99,245.829755038,1201936325.0
-1,stop,1201936355.0
100,135.573924245,1201936475.0
-1,stop,1201936505.0
101,35.7214451869,1201936595.0
-1,stop,1201936625.0
102,215.006834363,1201936655.0
-1,stop,1201936685.0
103,205.681334608,1201936715.0
104,35.9514567469,1201936745.0
-1,stop,1201936835.0
105,355.259405026,1201936895.0
106,288.051286605,1201936925.0
107,266.400266375,1201936948.0
108,273.40080781,1201936978.0
109,269.758276687,1201937008.0
110,343.75703827,1201937038.0
111,358.606957051,1201937128.0
112,357.667277822,1201937158.0
113,358.797682988,1201937188.0
114,0,1201937218.0
115,358.644280985,1201937248.0
116,358.431409206,1201937278.0
117,357.741950102,1201937308.0
118,130.704143558,1201937338.0
119,254.466381366,1201937368.0
120,266.686324102,1201937398.0
121,275.030055962,1201937428.0
122,277.505109763,1201937458.0
123,269.114662639,1201937488.0
124,268.047075863,1201937518.0
125,270.172981652,1201937548.0
126,266.547011883,1201937578.0
-1,stop,1201937608.0
127,269.406941249,1201937638.0
128,270.58608225,1201937668.0
129,275.559216382,1201937698.0
130,267.590837517,1201937728.0
-1,stop,1201937758.0
131,270.633263047,1201937818.0
132,346.250151583,1201937848.0
-1,stop,1201937878.0
133,359.436826711,1201937916.0
134,357.973375737,1201937946.0
-1,stop,1201937976.0
135,357.417732417,1201938036.0
136,358.812937901,1201938066.0
137,357.339687007,1201938096.0
138,2.39141657097,1201938126.0
139,134.822469967,1201938156.0
140,91.5094706478,1201938186.0
141,59.1416258077,1201938216.0
142,91.6853055069,1201938246.0
143,37.4746328399,1201938276.0
-1,stop,1201938336.0
144,352.329810432,1201938546.0
145,358.881116373,1201938556.0
146,358.518721896,1201938586.0
147,16.1741626084,1201938616.0
148,353.669352076,1201938646.0
149,348.692627803,1201938676.0
150,289.076010568,1201938706.0
151,346.094173827,1201938736.0
152,359.385846899,1201938826.0
153,327.6607375,1201938856.0
154,263.290443421,1201938886.0
155,278.121729779,1201938916.0
-1,stop,1201938946.0
156,242.439806167,1201938962.0
157,185.774562327,1201938992.0
158,177.991645668,1201939022.0
159,177.561732015,1201939052.0
160,177.008474557,1201939082.0
161,270.937253502,1201939112.0
162,269.45833046,1201939142.0
163,265.478945951,1201939172.0
164,275.106481177,1201939202.0
165,253.831617526,1201939232.0
-1,stop,1201939262.0
166,270,1201939382.0
167,87.0993583405,1201939412.0
168,267.141461786,1201939434.0
169,268.257602288,1201939473.0
170,266.527402755,1201939533.0
171,266.012053792,1201939563.0
172,282.537864912,1201939593.0
-1,stop,1201939623.0
173,257.732248069,1201939653.0
-1,stop,1201939683.0
174,270,1201939713.0
175,268.19207963,1201939725.0
176,180.833805794,1201939755.0
177,172.385138411,1201939785.0
178,173.874866386,1201939815.0
179,224.616577562,1201939845.0
180,269.454419111,1201939875.0
-1,stop,1201939905.0
181,191.582979478,1201939965.0
182,180.254621648,1201939995.0
183,175.72281309,1201940025.0
-1,stop,1201940055.0
184,194.675454095,1201940085.0
185,170.688501602,1201940145.0
186,175.927175889,1201940175.0
187,194.610558234,1201940235.0
188,180,1201940265.0
189,178.798949826,1201940295.0
190,174.835044641,1201940325.0
191,174.966512268,1201940355.0
192,174.524875861,1201940385.0
-1,stop,1201940415.0
193,175.919927565,1201940505.0
194,182.124973323,1201940535.0
195,179.295156485,1201940565.0
196,181.657593344,1201940595.0
197,268.076766548,1201940625.0
198,169.771559986,1201940654.0
-1,stop,1201940685.0
199,189.757700783,1201940715.0
200,180.998554007,1201940745.0
201,178.817864908,1201940775.0
202,177.71061943,1201940805.0
203,175.944519207,1201940865.0
204,178.406457261,1201940895.0
205,245.754296957,1201940925.0
206,229.820588965,1201940955.0
-1,stop,1201940985.0
207,129.248406296,1201941015.0
208,169.85271115,1201941048.0
209,209.761221939,1201941078.0
210,272.133170922,1201941108.0
211,224.09558642,1201941129.0
212,273.279724545,1201941159.0
213,354.264046958,1201941189.0
214,219.725800307,1201941219.0
215,353.165687485,1201941249.0
216,358.161856965,1201941279.0
-1,stop,1201941309.0
217,0,1201941339.0
218,250.032067206,1201941369.0
219,274.57301598,1201941429.0
220,282.259287215,1201941489.0
-1,stop,1201941549.0
221,255.18309619,1201941579.0
222,259.576255545,1201941609.0
-1,stop,1201941639.0
223,309.174599917,1201941669.0
224,355.031938281,1201941699.0
-1,stop,1201941729.0
225,165.658474494,1201941733.0
226,350.716674579,1201941763.0
227,167.196438867,1201941793.0
228,189.922447762,1201941852.0
229,161.128368861,1201941883.0
230,292.341009368,1201941943.0
231,168.282251867,1201941973.0
232,180,1201942003.0
-1,stop,1201942033.0
233,277.616009281,1201942063.0
234,216.476687846,1201942093.0
235,177.416453334,1201942123.0
236,177.072525288,1201942183.0
-1,stop,1201942213.0
237,229.260613641,1201942453.0
-1,stop,1201942483.0
238,357.113080543,1201942484.0
239,33.4631114366,1201942514.0
240,247.244232615,1201942574.0
241,98.2423104019,1201942604.0
242,198.197514802,1201942634.0
243,182.091889001,1201942664.0
244,265.698745876,1201942694.0
245,187.449182535,1201942724.0
246,186.101094191,1201942754.0
247,161.334878056,1201942784.0
248,179.255079624,1201942814.0
249,178.707439213,1201942844.0
250,182.30416045,1201942874.0
251,240.763680903,1201942904.0
252,253.424000772,1201942934.0
253,184.100400596,1201942964.0
254,178.425196232,1201942994.0
255,178.401691752,1201943024.0
256,179.658288845,1201943054.0
257,176.895229008,1201943084.0
258,180,1201943114.0
259,184.982105258,1201943144.0
260,184.141556107,1201943174.0
261,184.658708012,1201943204.0
262,185.804694091,1201943234.0
263,186.458092634,1201943294.0
264,30.1223613426,1201943354.0
265,69.6607606693,1201943384.0
266,71.6865495199,1201943444.0
267,150.823850885,1201943504.0
268,178.334279312,1201943534.0
269,149.15767733,1201943564.0
270,108.037073895,1201943594.0
271,88.469488608,1201943654.0
272,118.681575817,1201943684.0
273,91.921079487,1201943714.0
274,94.8493261103,1201943744.0
-1,stop,1201943804.0
275,90.4495669095,1201943834.0
276,72.6058814276,1201943864.0
277,94.7864607787,1201943894.0
278,58.2546831119,1201943984.0
279,105.45692034,1201944014.0
280,110.961567658,1201944044.0
281,6.25900759584,1201944074.0
282,77.0549677357,1201944104.0
283,111.150765027,1201944112.0
-1,stop,1201944142.0
284,96.298954232,1201944202.0
285,1.75892735721,1201944232.0
286,357.070108833,1201944262.0
287,359.209908029,1201944292.0
288,340.137374357,1201944352.0
-1,stop,1201944382.0
289,2.14456317758,1201944472.0
290,6.4034668717,1201944502.0
-1,stop,1201944532.0
291,0.720968536432,1201944622.0
292,88.7404413993,1201944682.0
293,39.6596114511,1201944742.0
294,2.24601808012,1201944772.0
295,346.115420663,1201944802.0
296,278.459025259,1201944832.0
297,267.689267817,1201944862.0
298,6.46118364107,1201944892.0
299,14.5630056035,1201944922.0
300,1.41828547416,1201944952.0
301,33.8034016873,1201944982.0
302,77.7481720074,1201945012.0
303,87.1699619774,1201945042.0
304,97.7561165847,1201945072.0
305,342.104391762,1201945132.0
306,6.35042868794,1201945162.0
307,4.53921853694,1201945192.0
-1,stop,1201945222.0
308,345.391653053,1201945642.0
309,355.381590203,1201945672.0
310,340.244685116,1201945675.0
-1,stop,1201945705.0
311,356.445328373,1201945765.0
312,321.339535632,1201945795.0
313,273.993469828,1201945825.0
314,314.576679415,1201945855.0
315,337.246179821,1201945885.0
316,279.857393036,1201945915.0
317,275.110724197,1201945945.0
318,269.249604027,1201945975.0
319,268.064883732,1201946005.0
320,272.356628799,1201946035.0
321,350.791922931,1201946065.0
-1,stop,1201946095.0
322,359.450472666,1201946185.0
323,306.49859343,1201946215.0
324,266.975568475,1201946245.0
325,267.093198565,1201946275.0
326,267.667789891,1201946305.0
327,269.111119569,1201946335.0
328,269.402646156,1201946365.0
-1,stop,1201946395.0
329,270,1201946515.0
330,270.35222178,1201946545.0
331,269.574526703,1201946575.0
332,268.650757229,1201946605.0
333,271.125562765,1201946635.0
334,273.912561214,1201946695.0
335,273.24314777,1201946755.0
336,351.514336337,1201946785.0
-1,stop,1201946815.0
337,358.234267158,1201946849.0
338,356.863082563,1201946879.0
339,358.002650057,1201946909.0
340,355.017265056,1201946939.0
341,0.837240774496,1201946969.0
342,353.369478662,1201946999.0
343,3.70951732145,1201947029.0
-1,stop,1201947059.0
344,4.30141548096,1201947149.0
345,351.499947163,1201947209.0
346,274.785008368,1201947239.0
347,289.29393782,1201947269.0
348,322.664464706,1201947295.0
349,349.488874035,1201947325.0
350,4.01194826947,1201947355.0
351,344.971302338,1201947415.0
352,4.12083772304,1201947445.0
353,5.02302860751,1201947475.0
354,17.281631624,1201947505.0
355,168.184194571,1201947565.0
356,180,1201947597.0
357,178.206705344,1201947627.0
358,185.312034487,1201947657.0
359,154.53999957,1201947687.0
360,275.137453655,1201947717.0
361,339.463259493,1201947745.0
362,352.538911332,1201947775.0
363,2.87004051779,1201947805.0
364,357.589679048,1201947835.0
365,358.668508827,1201947865.0
366,358.36270344,1201947895.0
367,357.830885408,1201947925.0
368,358.184707188,1201947955.0
369,357.667975375,1201947985.0
370,359.084589359,1201948015.0
371,356.074480503,1201948045.0
372,1.08039933209,1201948075.0
373,357.610067089,1201948105.0
374,355.362669846,1201948135.0
375,358.242995985,1201948165.0
376,357.273002574,1201948195.0
377,358.379174136,1201948225.0
378,357.931528486,1201948255.0
379,355.881944903,1201948285.0
380,2.67068916972,1201948315.0
381,4.40266888575,1201948345.0
382,242.599710156,1201948375.0
383,252.361933382,1201948405.0
384,258.747903026,1201948435.0
385,252.329971576,1201948465.0
386,265.971803805,1201948495.0
387,267.358293725,1201948525.0
388,275.728950174,1201948555.0
389,276.736431653,1201948585.0
390,275.426393709,1201948615.0
391,284.995407311,1201948645.0
392,295.750664579,1201948675.0
393,296.927112748,1201948705.0
394,294.347690739,1201948735.0
395,294.684720101,1201948765.0
396,290.937272644,1201948795.0
397,293.849307964,1201948825.0
398,284.456640696,1201948885.0
399,285.642420424,1201948915.0
400,288.414984276,1201948945.0
401,287.477189546,1201948975.0
402,292.836739466,1201949005.0
403,288.542812554,1201949065.0
-1,stop,1201949083.0
404,295.953652172,1201949143.0
405,299.14843003,1201949173.0
406,314.009787487,1201949203.0
407,312.977244292,1201949233.0
408,309.915083121,1201949263.0
409,318.725023532,1201949278.0
410,354.01999077,1201949308.0
411,354.117731106,1201949368.0
412,25.376359031,1201949398.0
413,55.5955448089,1201949458.0
414,40.9990517261,1201949488.0
415,40.630931335,1201949518.0
416,67.0497799791,1201949548.0
417,88.1090177408,1201949578.0
418,86.8316214824,1201949608.0
419,88.1535974591,1201949638.0
420,87.4922926555,1201949698.0
421,86.3985316933,1201949728.0
