1,0,1201930281.0
2,12.0234495618,1201930311.0
3,10.8510946871,1201930341.0
-1,stop,1201930371.0
4,351.046797417,1201930401.0
5,357.713205403,1201930431.0
6,354.743244704,1201930461.0
7,0,1201930491.0
8,356.671290408,1201930521.0
9,358.677138345,1201930551.0
10,358.453688885,1201930581.0
11,359.679382754,1201930611.0
-1,stop,1201930641.0
12,347.978273512,1201930701.0
13,276.379568594,1201930731.0
14,265.479874075,1201930761.0
15,269.516797065,1201930791.0
16,269.34299921,1201930821.0
17,270.459439834,1201930851.0
-1,stop,1201930881.0
18,272.632057189,1201930971.0
19,349.259787735,1201931001.0
-1,stop,1201931031.0
20,7.04867072965,1201931061.0
-1,stop,1201931091.0
21,356.749949597,1201931121.0
22,359.732186423,1201931151.0
23,358.869153296,1201931181.0
24,317.192957018,1201931211.0
25,266.618242519,1201931241.0
26,257.434843702,1201931271.0
27,178.004427352,1201931301.0
28,190.551481461,1201931331.0
-1,stop,1201931361.0
29,171.283633982,1201931410.0
30,179.344475741,1201931440.0
31,175.345898659,1201931470.0
32,240.843747642,1201931500.0
33,269.120778887,1201931530.0
34,269.672198093,1201931560.0
35,282.373883853,1201931590.0
36,355.9970995,1201931620.0
37,0.426394592738,1201931650.0
38,0.437707638725,1201931680.0
39,6.2272472399,1201931710.0
40,5.74433779324,1201931740.0
41,5.07130829041,1201931770.0
42,76.7510782642,1201931800.0
43,109.973884424,1201931830.0
44,289.534431773,1201931850.0
45,278.643529426,1201931860.0
46,66.9670246729,1201931890.0
47,17.9651280233,1201931920.0
48,341.958592039,1201931950.0
-1,stop,1201931980.0
49,136.430945286,1201933270.0
-1,stop,1201933300.0
50,39.3583549341,1201933420.0
51,294.765836177,1201933450.0
52,114.3795263,1201933480.0
53,297.834733298,1201933540.0
54,72.7414012809,1201933570.0
-1,stop,1201933600.0
55,254.910911094,1201933630.0
-1,stop,1201933660.0
56,224.894313021,1201933840.0
57,53.823127259,1201933870.0
-1,stop,1201933930.0
58,240.404536176,1201933960.0
-1,stop,1201933990.0
59,239.328113392,1201934170.0
60,55.8824592655,1201934200.0
61,72.5773122263,1201934230.0
-1,stop,1201934290.0
62,244.616760366,1201934320.0
-1,stop,1201934350.0
63,245.617720379,1201934411.0
64,60.8945077261,1201934440.0
-1,stop,1201934470.0
65,268.13166457,1201935670.0
-1,stop,1201935700.0
66,87.2445874284,1201936000.0
-1,stop,1201936030.0
67,267.390108732,1201936060.0
-1,stop,1201936090.0
68,84.2219477371,1201936120.0
-1,stop,1201936150.0
69,266.267292904,1201936179.0
70,86.9264065105,1201936210.0
71,264.63528945,1201936240.0
72,84.7730692285,1201936269.0
-1,stop,1201936329.0
73,263.209783391,1201936360.0
-1,stop,1201936390.0
74,349.519473298,1201937410.0
75,267.78920934,1201937440.0
76,211.617517663,1201937470.0
77,193.379065943,1201937500.0
78,182.090133893,1201937530.0
79,262.4257741,1201937560.0
80,267.453111285,1201937588.0
81,272.546889831,1201937618.0
82,267.08822366,1201937648.0
83,267.051647307,1201937708.0
84,271.305584331,1201937738.0
85,267.332017336,1201937768.0
86,271.607268091,1201937798.0
87,269.196208059,1201937828.0
88,273.980654861,1201937858.0
89,266.313371517,1201937888.0
90,277.289581984,1201937948.0
91,268.733129852,1201937978.0
92,268.850039387,1201938008.0
93,270,1201938039.0
94,269.274238271,1201938069.0
95,270,1201938099.0
96,269.575249568,1201938129.0
97,269.14569276,1201938159.0
98,267.969400355,1201938189.0
99,269.061707283,1201938219.0
100,267.485745773,1201938249.0
101,266.590466756,1201938279.0
102,250.932536262,1201938309.0
103,247.992959216,1201938369.0
104,242.878190509,1201938399.0
-1,stop,1201938429.0
105,238.084232331,1201938489.0
106,242.12545187,1201938519.0
107,187.772925697,1201938549.0
-1,stop,1201938579.0
108,258.328985125,1201938609.0
-1,stop,1201938669.0
109,258.539775899,1201938699.0
110,271.083157862,1201938759.0
111,252.281979282,1201938789.0
112,279.199062295,1201938819.0
113,172.575506957,1201938849.0
114,185.236695318,1201938879.0
115,180.947850333,1201938909.0
116,179.475042372,1201938939.0
117,178.329456917,1201938969.0
118,359.525171113,1201938999.0
119,358.100253807,1201939057.0
120,358.556925789,1201939087.0
121,62.9110732087,1201939117.0
122,98.027705118,1201939147.0
-1,stop,1201939177.0
123,57.8660069283,1201939207.0
124,82.5124755142,1201939237.0
125,75.6567841253,1201939263.0
126,70.094946239,1201939293.0
-1,stop,1201939323.0
127,87.5099542992,1201939353.0
128,72.6676358823,1201939383.0
129,331.583816745,1201939413.0
-1,stop,1201939443.0
130,68.371330846,1201939473.0
131,119.961889565,1201939503.0
-1,stop,1201939533.0
132,204.866245782,1201939563.0
133,74.9652791624,1201939593.0
134,44.8383799553,1201939623.0
135,52.2913507674,1201939653.0
136,165.976678597,1201939683.0
137,184.97284686,1201939713.0
138,169.410237431,1201939743.0
139,97.7997793811,1201939773.0
140,90.7492892939,1201939803.0
141,167.964500855,1201939833.0
142,106.012857391,1201939893.0
143,87.9531469764,1201939923.0
144,88.0557871803,1201939953.0
145,156.130335144,1201939983.0
146,178.131563312,1201940013.0
147,173.353310733,1201940043.0
148,166.263997267,1201940073.0
149,10.2255099964,1201940103.0
150,353.724610875,1201940133.0
-1,stop,1201940192.0
151,26.0402542046,1201940195.0
152,84.0547691517,1201940255.0
153,85.410426751,1201940285.0
154,86.8166643421,1201940315.0
155,75.4425432709,1201940345.0
156,354.22123511,1201940375.0
157,0.61856244766,1201940405.0
158,354.340869003,1201940435.0
159,357.435138938,1201940465.0
-1,stop,1201940495.0
160,353.528936305,1201940525.0
161,357.035411135,1201940555.0
162,354.890250055,1201940585.0
163,359.139024983,1201940602.0
164,77.8298304708,1201940632.0
165,92.8606591535,1201940662.0
166,90.9900613632,1201940692.0
167,86.3845982642,1201940722.0
168,93.7481418176,1201940752.0
169,87.0564938412,1201940782.0
170,87.4567410663,1201940812.0
171,91.3268143342,1201940842.0
172,88.7112989015,1201940932.0
173,88.8926218159,1201940962.0
174,89.0000028231,1201941022.0
175,90.8399097778,1201941052.0
176,84.6257718752,1201941112.0
177,85.1362141478,1201941142.0
178,88.825958993,1201941172.0
179,87.980356238,1201941202.0
180,93.5218657018,1201941232.0
-1,stop,1201941262.0
181,84.6331874231,1201941292.0
182,92.0529060387,1201941322.0
183,88.2753409285,1201941382.0
184,83.794556957,1201941412.0
185,90,1201941442.0
186,86.4446679755,1201941472.0
187,86.4105658059,1201941502.0
188,88.7112851448,1201941532.0
189,87.9712157097,1201941562.0
190,87.0123835674,1201941592.0
191,88.8801692504,1201941622.0
192,90.2435106218,1201941653.0
193,82.7371646569,1201941683.0
194,89.4249542128,1201941713.0
195,88.0589623886,1201941743.0
196,88.5162893086,1201941773.0
197,89.8220037908,1201941803.0
198,144.63889774,1201941863.0
199,104.320753539,1201941893.0
-1,stop,1201941923.0
200,300.56816211,1201941983.0
201,265.487628947,1201942013.0
202,258.59922709,1201942043.0
203,194.902119516,1201942073.0
204,332.314233476,1201942103.0
205,267.823609721,1201942108.0
206,269.115352572,1201942138.0
207,254.994624525,1201942168.0
208,249.447320842,1201942228.0
209,354.720666782,1201942258.0
210,175.702936657,1201942288.0
-1,stop,1201942318.0
211,185.780102584,1201942828.0
-1,stop,1201942858.0
212,0,1201942918.0
-1,stop,1201942978.0
213,38.7034289066,1201943008.0
-1,stop,1201943098.0
214,189.762352937,1201943278.0
215,358.954584029,1201943338.0
-1,stop,1201943368.0
216,12.2383188161,1201943519.0
-1,stop,1201943549.0
217,347.888388768,1201943579.0
-1,stop,1201943609.0
218,191.507041678,1201943699.0
219,166.295243903,1201943759.0
-1,stop,1201943819.0
220,3.22543680885,1201943849.0
-1,stop,1201943879.0
221,192.188232418,1201943909.0
222,209.403479871,1201943939.0
223,11.5070760827,1201943969.0
224,10.3415687805,1201944029.0
225,191.071871925,1201944059.0
226,14.1222851212,1201944089.0
