1,31.7195724463,1201931374.0
2,165.667149434,1201931382.0
-1,stop,1201931390.0
3,277.819280417,1201931438.0
4,180,1201931441.0
5,148.940600223,1201931451.0
6,158.372564392,1201931477.0
7,217.192749873,1201931485.0
8,248.431531235,1201931552.0
-1,stop,1201931559.0
9,217.47386847,1201931599.0
10,186.479388079,1201931608.0
-1,stop,1201931613.0
11,131.011062896,1201931616.0
-1,stop,1201931631.0
12,131.182459558,1201931678.0
-1,stop,1201931723.0
13,153.57708667,1201931792.0
14,182.269673295,1201931800.0
15,180.08875265,1201931868.0
16,189.885441674,1201932000.0
17,179.815402883,1201932003.0
18,180.509420715,1201932031.0
19,179.177202481,1201932150.0
20,295.534215379,1201932222.0
21,115.865645992,1201932240.0
22,206.126669295,1201932253.0
23,182.09152588,1201932268.0
24,285.460824509,1201932277.0
-1,stop,1201932308.0
25,276.03506786,1201932311.0
-1,stop,1201932317.0
26,280.026433062,1201932322.0
-1,stop,1201932330.0
27,347.525683783,1201932333.0
-1,stop,1201932345.0
28,339.020494597,1201932351.0
29,180.934835312,1201932423.0
-1,stop,1201932441.0
30,282.396787502,1201932444.0
-1,stop,1201932479.0
31,286.060173241,1201932540.0
-1,stop,1201932553.0
32,357.996597176,1201932563.0
-1,stop,1201932604.0
33,358.254725959,1201932724.0
-1,stop,1201932770.0
34,338.632696792,1201932777.0
35,0.682889398079,1201932792.0
-1,stop,1201932820.0
36,91.0096284984,1201932826.0
37,89.6995190727,1201932852.0
-1,stop,1201932937.0
38,90,1201933016.0
39,92.4089107448,1201933064.0
40,94.4299634614,1201933080.0
41,129.182299831,1201933193.0
-1,stop,1201933225.0
42,102.886891651,1201933228.0
-1,stop,1201934838.0
43,3.01232560237,1201934843.0
44,170.399371201,1201935256.0
-1,stop,1201937662.0
45,356.951883718,1201937674.0
-1,stop,1201937698.0
46,159.023076944,1201937711.0
-1,stop,1201937735.0
47,94.4387225015,1201937738.0
48,170.535962132,1201937752.0
49,179.795614101,1201937756.0
-1,stop,1201937876.0
50,180.322960054,1201937879.0
51,182.391138104,1201938104.0
52,175.941160554,1201938176.0
53,1.30876988747,1201938259.0
54,86.8180273607,1201938349.0
55,80.9324150811,1201938368.0
56,91.1127710394,1201938371.0
-1,stop,1201938417.0
57,91.4221124452,1201938440.0
58,72.4653863999,1201938475.0
-1,stop,1201938575.0
59,270.278478095,1201938583.0
60,90.1595654113,1201938613.0
61,357.956220232,1201938629.0
62,1.89003736686,1201938641.0
-1,stop,1201938664.0
63,181.690265444,1201938783.0
64,181.373482479,1201938803.0
65,180,1201938814.0
66,186.51900128,1201938821.0
-1,stop,1201938837.0
67,170.530554204,1201939119.0
-1,stop,1201939162.0
68,90,1201939168.0
-1,stop,1201939202.0
69,86.709083787,1201939226.0
70,30.4011539763,1201939237.0
71,0.961498842763,1201939240.0
72,1.21601168148,1201939265.0
73,2.19675337121,1201939288.0
-1,stop,1201939314.0
74,0,1201939319.0
75,0.856182971844,1201939359.0
76,5.47748864558,1201939393.0
77,3.37713324211,1201939398.0
78,5.47744494545,1201939408.0
79,0.358786905656,1201939418.0
80,5.73630154168,1201939483.0
-1,stop,1201939540.0
81,349.430767585,1201939743.0
-1,stop,1201939754.0
82,288.482990101,1201939757.0
-1,stop,1201939764.0
83,269.716538033,1201939861.0
-1,stop,1201939925.0
84,271.681792615,1201939929.0
-1,stop,1201940038.0
85,352.181383325,1201940041.0
86,358.449256617,1201940068.0
87,356.723967175,1201940093.0
-1,stop,1201940182.0
88,349.211431083,1201940189.0
-1,stop,1201940255.0
89,73.9949520653,1201940262.0
-1,stop,1201940291.0
90,107.342809045,1201940299.0
-1,stop,1201940360.0
91,106.037150513,1201940368.0
-1,stop,1201940407.0
92,95.4759587679,1201940412.0
-1,stop,1201940451.0
93,12.027402644,1201940488.0
94,91.357942015,1201940501.0
95,156.662675329,1201940520.0
96,169.480083757,1201940525.0
97,176.441311567,1201940544.0
98,183.400419,1201940575.0
99,180.59389532,1201940599.0
100,180.493812476,1201940649.0
101,183.946282308,1201940672.0
102,180,1201940854.0
103,180,1201940883.0
104,180.61047421,1201940972.0
-1,stop,1201941033.0
105,272.017657283,1201941039.0
-1,stop,1201941113.0
106,269.353411245,1201941117.0
107,260.630763254,1201941177.0
108,274.682282413,1201941194.0
-1,stop,1201941279.0
109,89.8746910041,1201941306.0
110,96.7346103638,1201941373.0
111,82.4399616449,1201941393.0
112,92.7436433946,1201941419.0
113,92.132847445,1201941453.0
-1,stop,1201941566.0
114,178.089576515,1201941573.0
115,180.4206628,1201941576.0
116,182.703252042,1201941627.0
117,180.308530017,1201941656.0
118,182.928523418,1201941762.0
-1,stop,1201941791.0
119,109.327175919,1201941797.0
120,123.689999143,1201941938.0
121,123.817101082,1201942013.0
-1,stop,1201942127.0
122,179.578758463,1201942168.0
123,185.975317437,1201942234.0
124,176.532230526,1201942268.0
125,180,1201942305.0
126,184.874780842,1201942329.0
127,180,1201942345.0
-1,stop,1201942373.0
128,0.520448800057,1201942449.0
129,28.9275009107,1201942491.0
130,9.67991803234,1201942525.0
131,351.272407818,1201942692.0
-1,stop,1201942731.0
132,359.482625767,1201942737.0
133,357.345083195,1201942759.0
134,307.649122813,1201942852.0
135,304.416511934,1201942866.0
136,302.068283584,1201942958.0
137,271.779135412,1201943100.0
138,0.947569690483,1201943155.0
139,1.15909134095,1201943226.0
-1,stop,1201943400.0
140,335.552998443,1201943406.0
141,13.3283650581,1201943437.0
142,3.13643873591,1201943475.0
143,2.77968727715,1201943486.0
-1,stop,1201943578.0
144,356.183619189,1201943610.0
-1,stop,1201943666.0
145,0,1201943672.0
-1,stop,1201943686.0
146,0,1201943765.0
147,349.568563595,1201943796.0
148,351.277849584,1201943884.0
-1,stop,1201943902.0
149,267.787981774,1201943908.0
-1,stop,1201943956.0
150,264.680136101,1201943963.0
-1,stop,1201943978.0
151,270,1201943983.0
-1,stop,1201944024.0
152,214.62034917,1201944030.0
-1,stop,1201944161.0
153,284.613215529,1201944171.0
154,274.260288307,1201944176.0
155,273.552240319,1201944181.0
156,257.452119574,1201944186.0
-1,stop,1201944195.0
157,203.974425879,1201944232.0
158,221.826918503,1201944243.0
159,356.488293519,1201944252.0
160,346.893588021,1201944274.0
-1,stop,1201944414.0
161,258.217247923,1201944433.0
162,274.497445379,1201944447.0
163,343.390841473,1201944539.0
