-1,stop,1201930251.0
1,0,1201930417.0
2,0,1201930422.0
3,0,1201930427.0
-1,stop,1201930432.0
4,0,1201930457.0
5,2.3121717506,1201930462.0
-1,stop,1201930467.0
6,5.15718466529,1201930477.0
7,0,1201930482.0
8,2.19665281256,1201930487.0
9,0,1201930492.0
10,2.58379823209,1201930497.0
11,3.98937954618,1201930502.0
12,0,1201930507.0
13,3.51190792473,1201930512.0
14,358.535195373,1201930517.0
15,2.51002110782,1201930522.0
16,4.17860963823,1201930527.0
-1,stop,1201930532.0
17,1.75757223448,1201930547.0
18,0,1201930552.0
19,359.242243294,1201930558.0
20,0.655971662437,1201930563.0
21,1.99699087899,1201930568.0
22,0,1201930573.0
-1,stop,1201930578.0
23,313.5958307,1201930618.0
24,133.562539313,1201930622.0
-1,stop,1201930628.0
25,1.91021091532,1201930734.0
26,356.010919339,1201930739.0
27,350.326151286,1201930744.0
28,267.667139157,1201930749.0
29,273.824711288,1201930754.0
-1,stop,1201930759.0
30,258.063398334,1201930804.0
31,267.285930618,1201930809.0
32,271.22428567,1201930814.0
33,272.10307798,1201930819.0
34,270,1201930824.0
35,271.914488138,1201930829.0
36,274.142371996,1201930834.0
37,274.142373804,1201930839.0
38,260.349755306,1201930844.0
39,280.309543733,1201930849.0
40,277.577246151,1201930854.0
41,263.532571849,1201930859.0
-1,stop,1201930864.0
42,270,1201930869.0
43,267.866902809,1201930875.0
44,260.966712837,1201930880.0
45,275.19683381,1201930885.0
46,273.39116703,1201930890.0
47,270,1201930895.0
48,274.220253855,1201930900.0
49,273.152855194,1201930905.0
50,266.27062887,1201930910.0
51,268.775712185,1201930915.0
-1,stop,1201930920.0
52,166.149172061,1201930940.0
53,89.0042007165,1201930945.0
54,92.133083815,1201930955.0
55,80.7447821555,1201930960.0
56,86.7559680993,1201930965.0
57,90,1201930970.0
58,92.573871781,1201930975.0
59,90.7544263114,1201930980.0
60,88.3854531061,1201930985.0
61,91.7569207325,1201930995.0
62,91.9648221099,1201931000.0
63,100.549492831,1201931005.0
64,106.15602559,1201931010.0
65,109.796573935,1201931015.0
66,94.8075146443,1201931025.0
67,94.7566047161,1201931031.0
68,86.7559997574,1201931036.0
69,63.7807083147,1201931041.0
70,69.2697837464,1201931046.0
-1,stop,1201931051.0
71,178.779311272,1201931066.0
72,180.861734459,1201931071.0
73,182.744903062,1201931076.0
74,185.058230903,1201931081.0
-1,stop,1201931086.0
75,182.509967325,1201931091.0
76,183.735366848,1201931096.0
77,181.464782187,1201931101.0
78,184.871908383,1201931106.0
79,180,1201931111.0
80,185.157021479,1201931116.0
-1,stop,1201931121.0
81,172.290334505,1201931131.0
82,182.745010667,1201931136.0
-1,stop,1201931141.0
83,181.292550791,1201931171.0
84,180,1201931176.0
85,180.757804809,1201931181.0
86,180.976694955,1201931192.0
87,181.156573788,1201931197.0
-1,stop,1201931202.0
88,274.300606849,1201931207.0
89,272.763934877,1201931212.0
90,272.870066445,1201931217.0
91,152.81341833,1201931222.0
92,334.629800116,1201931229.0
-1,stop,1201931232.0
93,268.085731867,1201931604.0
94,274.756127243,1201931609.0
95,268.376863267,1201931614.0
96,253.034583047,1201931619.0
97,253.443558499,1201931624.0
98,262.693897278,1201931629.0
99,265.483083893,1201931634.0
100,274.657460804,1201931639.0
101,281.90682754,1201931644.0
102,289.097821965,1201931649.0
103,283.103174792,1201931654.0
104,275.078773747,1201931659.0
105,270,1201931664.0
106,268.376860899,1201931670.0
107,271.464081053,1201931675.0
108,271.777629422,1201931680.0
-1,stop,1201931685.0
109,270,1201931715.0
110,270,1201931720.0
111,271.866450068,1201931725.0
112,265.858096699,1201931730.0
-1,stop,1201931735.0
113,349.567512287,1201931745.0
114,1.17197134928,1201931750.0
115,357.135773464,1201931760.0
116,356.863530198,1201931765.0
117,7.94044519349,1201931770.0
118,7.70971551603,1201931775.0
119,5.47747514025,1201931780.0
120,1.1565150676,1201931785.0
-1,stop,1201931790.0
121,358.430633307,1201931866.0
122,0,1201931871.0
123,358.843503832,1201931876.0
124,0,1201931881.0
125,2.92761121496,1201931886.0
126,15.5864363222,1201931891.0
-1,stop,1201931896.0
127,37.4921320618,1201931901.0
-1,stop,1201931906.0
128,196.048791337,1201931951.0
-1,stop,1201931961.0
129,11.1976783814,1201932002.0
130,14.3432899864,1201932007.0
131,17.8998760167,1201932012.0
132,24.4874884153,1201932017.0
